code,long_title,precision,recall,f1,tp,fp,fn,test_count,train_frequency
037Y3ZZ,"Dilation of Upper Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,3,3,14.0
03B00ZZ,"Excision of Right Internal Mammary Artery, Open Approach",0.0,0.0,0.0,0,0,2,2,9.0
03B10ZZ,"Excision of Left Internal Mammary Artery, Open Approach",0.0,0.0,0.0,0,1,3,3,16.0
03BB4ZZ,"Excision of Right Radial Artery, Percutaneous Endoscopic Approach",0.0,0.0,0.0,0,0,2,2,7.0
03BC0ZZ,"Excision of Left Radial Artery, Open Approach",0.0,0.0,0.0,0,0,2,2,10.0
03BC4ZZ,"Excision of Left Radial Artery, Percutaneous Endoscopic Approach",0.8367346937067889,0.9534883718712818,0.8913043426535917,41,8,2,43,216.0
03BG0ZZ,"Excision of Intracranial Artery, Open Approach",0.7999999984,0.7999999984,0.7999999934,4,1,1,5,25.0
03BS0ZX,"Excision of Right Temporal Artery, Open Approach, Diagnostic",0.999999995,0.999999995,0.9999999900000001,2,0,0,2,11.0
03C70ZZ,"Extirpation of Matter from Right Brachial Artery, Open Approach",0.999999995,0.999999995,0.9999999900000001,2,0,0,2,10.0
03C73ZZ,"Extirpation of Matter from Right Brachial Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,1,1,8.0
03C80ZZ,"Extirpation of Matter from Left Brachial Artery, Open Approach",0.3999999992,0.999999995,0.5714285657142857,2,3,0,2,10.0
03C83ZZ,"Extirpation of Matter from Left Brachial Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,11.0
03CG3Z7,"Extirpation of Matter from Intracranial Artery using Stent Retriever, Percutaneous Approach",0.0,0.0,0.0,0,2,7,7,32.0
03CG3ZZ,"Extirpation of Matter from Intracranial Artery, Percutaneous Approach",0.45161290308012486,0.9333333327111111,0.6086956475141778,14,17,1,15,74.0
03CH0ZZ,"Extirpation of Matter from Right Common Carotid Artery, Open Approach",0.3333333331481481,0.8571428559183674,0.4799999955840001,6,12,1,7,37.0
03CJ0ZZ,"Extirpation of Matter from Left Common Carotid Artery, Open Approach",0.3333333331746032,0.9999999985714286,0.49999999589285715,7,14,0,7,34.0
03CK0ZZ,"Extirpation of Matter from Right Internal Carotid Artery, Open Approach",0.7826086953119092,0.9999999994444444,0.8780487751338489,18,5,0,18,80.0
03CK3ZZ,"Extirpation of Matter from Right Internal Carotid Artery, Percutaneous Approach",0.14285714265306124,0.4999999975,0.22222221827160496,1,6,1,2,10.0
03CL0ZZ,"Extirpation of Matter from Left Internal Carotid Artery, Open Approach",0.7499999996875,0.9999999994444444,0.8571428518367347,18,6,0,18,86.0
03CL3ZZ,"Extirpation of Matter from Left Internal Carotid Artery, Percutaneous Approach",0.0,0.0,0.0,0,2,2,2,11.0
03CM0ZZ,"Extirpation of Matter from Right External Carotid Artery, Open Approach",0.3913043476559546,0.9999999988888888,0.5624999956054688,9,14,0,9,46.0
03CN0ZZ,"Extirpation of Matter from Left External Carotid Artery, Open Approach",0.34999999982499996,0.7777777769135802,0.4827586160760999,7,13,2,9,42.0
03CY3ZZ,"Extirpation of Matter from Upper Artery, Percutaneous Approach",0.0,0.0,0.0,0,1,2,2,8.0
03HB33Z,"Insertion of Infusion Device into Right Radial Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,4,4,18.0
03HC33Z,"Insertion of Infusion Device into Left Radial Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,3,3,15.0
03HY32Z,"Insertion of Monitoring Device into Upper Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,19,19,93.0
03JY0ZZ,"Inspection of Upper Artery, Open Approach",0.0,0.0,0.0,0,0,1,1,8.0
03JY3ZZ,"Inspection of Upper Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,1,1,8.0
03LG0CZ,"Occlusion of Intracranial Artery with Extraluminal Device, Open Approach",0.49999999977272724,0.6874999995703125,0.5789473632409973,11,11,5,16,79.0
03LG3DZ,"Occlusion of Intracranial Artery with Intraluminal Device, Percutaneous Approach",0.40740740725651575,0.5238095235600907,0.4583333282204861,11,16,10,21,106.0
03LY3DZ,"Occlusion of Upper Artery with Intraluminal Device, Percutaneous Approach",0.3333333322222222,0.16666666638888888,0.2222222172839507,1,2,5,6,27.0
03SS0ZZ,"Reposition Right Temporal Artery, Open Approach",0.3333333322222222,0.4999999975,0.39999999360000005,1,2,1,2,9.0
03ST0ZZ,"Reposition Left Temporal Artery, Open Approach",0.999999995,0.999999995,0.9999999900000001,2,0,0,2,10.0
03UH0KZ,"Supplement Right Common Carotid Artery with Nonautologous Tissue Substitute, Open Approach",0.0,0.0,0.0,0,1,3,3,12.0
03UJ0KZ,"Supplement Left Common Carotid Artery with Nonautologous Tissue Substitute, Open Approach",0.0,0.0,0.0,0,0,6,6,16.0
03UK0JZ,"Supplement Right Internal Carotid Artery with Synthetic Substitute, Open Approach",0.0,0.0,0.0,0,0,2,2,8.0
03UK0KZ,"Supplement Right Internal Carotid Artery with Nonautologous Tissue Substitute, Open Approach",0.5882352937716263,0.8333333326388889,0.6896551670868015,10,7,2,12,45.0
03UL0KZ,"Supplement Left Internal Carotid Artery with Nonautologous Tissue Substitute, Open Approach",0.36363636347107436,0.8888888879012344,0.5161290278043704,8,14,1,9,47.0
03VG0CZ,"Restriction of Intracranial Artery with Extraluminal Device, Open Approach",0.481481481303155,0.7647058819031142,0.5909090858987603,13,14,4,17,87.0
03VG3DZ,"Restriction of Intracranial Artery with Intraluminal Device, Percutaneous Approach",0.46874999992675787,0.8571428568979592,0.6060606013672075,30,34,5,35,205.0
03VG3HZ,"Restriction of Intracranial Artery with Intraluminal Device, Flow Diverter, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,8.0
03VK3DZ,"Restriction of Right Internal Carotid Artery with Intraluminal Device, Percutaneous Approach",0.559999999776,0.874999999453125,0.6829268241760857,14,11,2,16,62.0
03VL3DZ,"Restriction of Left Internal Carotid Artery with Intraluminal Device, Percutaneous Approach",0.6666666663888888,0.8421052627146814,0.744186041233099,16,8,3,19,90.0
03VQ3DZ,"Restriction of Left Vertebral Artery with Intraluminal Device, Percutaneous Approach",0.999999995,0.999999995,0.9999999900000001,2,0,0,2,11.0
04100JK,"Bypass Abdominal Aorta to Bilateral Femoral Arteries with Synthetic Substitute, Open Approach",0.9999999975,0.9999999975,0.9999999925,4,0,0,4,18.0
041K09L,"Bypass Right Femoral Artery to Popliteal Artery with Autologous Venous Tissue, Open Approach",0.45454545413223135,0.9999999980000001,0.6249999949218751,5,6,0,5,25.0
041K09N,"Bypass Right Femoral Artery to Posterior Tibial Artery with Autologous Venous Tissue, Open Approach",0.9999999900000002,0.3333333322222222,0.49999999375000004,1,0,2,3,10.0
041K0JJ,"Bypass Right Femoral Artery to Left Femoral Artery with Synthetic Substitute, Open Approach",0.49999999875,0.999999995,0.6666666600000001,2,2,0,2,11.0
041K0JL,"Bypass Right Femoral Artery to Popliteal Artery with Synthetic Substitute, Open Approach",0.3333333322222222,0.3333333322222222,0.33333332722222225,1,2,2,3,17.0
041L09L,"Bypass Left Femoral Artery to Popliteal Artery with Autologous Venous Tissue, Open Approach",0.7142857132653061,0.8333333319444445,0.7692307630769232,5,2,1,6,22.0
041L09N,"Bypass Left Femoral Artery to Posterior Tibial Artery with Autologous Venous Tissue, Open Approach",0.1999999996,0.1111111109876543,0.14285713806122466,1,4,8,9,10.0
041L0JH,"Bypass Left Femoral Artery to Right Femoral Artery with Synthetic Substitute, Open Approach",0.3333333322222222,0.4999999975,0.39999999360000005,1,2,1,2,7.0
041L0JL,"Bypass Left Femoral Artery to Popliteal Artery with Synthetic Substitute, Open Approach",0.4999999975,0.249999999375,0.33333332777777785,1,1,3,4,21.0
041L0JQ,"Bypass Left Femoral Artery to Lower Extremity Artery with Synthetic Substitute, Open Approach",0.0,0.0,0.0,0,0,2,2,8.0
041M09Q,"Bypass Right Popliteal Artery to Lower Extremity Artery with Autologous Venous Tissue, Open Approach",0.0,0.0,0.0,0,0,2,2,8.0
041N09Q,"Bypass Left Popliteal Artery to Lower Extremity Artery with Autologous Venous Tissue, Open Approach",0.4999999975,0.3333333322222222,0.39999999360000005,1,1,2,3,8.0
04733DZ,"Dilation of Hepatic Artery with Intraluminal Device, Percutaneous Approach",0.4999999975,0.4999999975,0.4999999925000001,1,1,1,2,11.0
04733ZZ,"Dilation of Hepatic Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,1,1,7.0
04753DZ,"Dilation of Superior Mesenteric Artery with Intraluminal Device, Percutaneous Approach",0.0,0.0,0.0,0,0,3,3,12.0
047C3DZ,"Dilation of Right Common Iliac Artery with Intraluminal Device, Percutaneous Approach",0.3999999992,0.24999999968749997,0.3076923024852071,2,3,6,8,22.0
047C3ZZ,"Dilation of Right Common Iliac Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,3,3,12.0
047D34Z,"Dilation of Left Common Iliac Artery with Drug-eluting Intraluminal Device, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,8.0
047D3DZ,"Dilation of Left Common Iliac Artery with Intraluminal Device, Percutaneous Approach",0.4285714279591837,0.4285714279591837,0.42857142295918377,3,4,4,7,35.0
047D3ZZ,"Dilation of Left Common Iliac Artery, Percutaneous Approach",0.0,0.0,0.0,0,1,2,2,11.0
047H0DZ,"Dilation of Right External Iliac Artery with Intraluminal Device, Open Approach",0.0,0.0,0.0,0,1,1,1,8.0
047H3DZ,"Dilation of Right External Iliac Artery with Intraluminal Device, Percutaneous Approach",0.0,0.0,0.0,0,1,7,7,32.0
047H3ZZ,"Dilation of Right External Iliac Artery, Percutaneous Approach",0.0,0.0,0.0,0,3,2,2,11.0
047J3DZ,"Dilation of Left External Iliac Artery with Intraluminal Device, Percutaneous Approach",0.1999999996,0.1999999996,0.19999999460000012,1,4,4,5,27.0
047J3ZZ,"Dilation of Left External Iliac Artery, Percutaneous Approach",0.0,0.0,0.0,0,2,3,3,11.0
047K0DZ,"Dilation of Right Femoral Artery with Intraluminal Device, Open Approach",0.0,0.0,0.0,0,0,1,1,8.0
047K34Z,"Dilation of Right Femoral Artery with Drug-eluting Intraluminal Device, Percutaneous Approach",0.0,0.0,0.0,0,0,3,3,14.0
047K3DZ,"Dilation of Right Femoral Artery with Intraluminal Device, Percutaneous Approach",0.12499999984374999,0.12499999984374999,0.12499999484375018,1,7,7,8,42.0
047K3EZ,"Dilation of Right Femoral Artery with Two Intraluminal Devices, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,8.0
047K3Z1,"Dilation of Right Femoral Artery using Drug-Coated Balloon, Percutaneous Approach",0.0,0.0,0.0,0,5,4,4,19.0
047K3ZZ,"Dilation of Right Femoral Artery, Percutaneous Approach",0.249999999375,0.14285714265306124,0.1818181768595043,1,3,6,7,37.0
047L34Z,"Dilation of Left Femoral Artery with Drug-eluting Intraluminal Device, Percutaneous Approach",0.0,0.0,0.0,0,1,3,3,13.0
047L3DZ,"Dilation of Left Femoral Artery with Intraluminal Device, Percutaneous Approach",0.4999999975,0.14285714265306124,0.22222221827160496,1,1,6,7,34.0
047L3EZ,"Dilation of Left Femoral Artery with Two Intraluminal Devices, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,10.0
047L3Z1,"Dilation of Left Femoral Artery using Drug-Coated Balloon, Percutaneous Approach",0.0,0.0,0.0,0,1,4,4,11.0
047L3ZZ,"Dilation of Left Femoral Artery, Percutaneous Approach",0.49999999875,0.18181818165289254,0.26666666240000003,2,2,9,11,40.0
047M34Z,"Dilation of Right Popliteal Artery with Drug-eluting Intraluminal Device, Percutaneous Approach",0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,11.0
047M3DZ,"Dilation of Right Popliteal Artery with Intraluminal Device, Percutaneous Approach",0.0,0.0,0.0,0,1,3,3,14.0
047M3Z1,"Dilation of Right Popliteal Artery using Drug-Coated Balloon, Percutaneous Approach",0.0,0.0,0.0,0,2,2,2,9.0
047M3ZZ,"Dilation of Right Popliteal Artery, Percutaneous Approach",0.49999999937499995,0.30769230745562126,0.3809523758730159,4,4,9,13,29.0
047N3DZ,"Dilation of Left Popliteal Artery with Intraluminal Device, Percutaneous Approach",0.0,0.0,0.0,0,1,4,4,20.0
047N3ZZ,"Dilation of Left Popliteal Artery, Percutaneous Approach",0.4285714282653061,0.4999999995833333,0.46153845621301776,6,8,6,12,40.0
047P3ZZ,"Dilation of Right Anterior Tibial Artery, Percutaneous Approach",0.6999999992999999,0.6999999992999999,0.6999999942999999,7,3,3,10,53.0
047Q3ZZ,"Dilation of Left Anterior Tibial Artery, Percutaneous Approach",0.5555555549382716,0.5555555549382716,0.5555555499382716,5,4,4,9,42.0
047R3ZZ,"Dilation of Right Posterior Tibial Artery, Percutaneous Approach",0.5454545449586776,0.7499999990624999,0.6315789418282548,6,5,2,8,38.0
047S3ZZ,"Dilation of Left Posterior Tibial Artery, Percutaneous Approach",0.7999999984,0.3333333330555555,0.47058823058823535,4,1,8,12,39.0
047T3ZZ,"Dilation of Right Peroneal Artery, Percutaneous Approach",0.4285714279591837,0.49999999916666665,0.4615384558579882,3,4,3,6,24.0
047U3ZZ,"Dilation of Left Peroneal Artery, Percutaneous Approach",0.571428570612245,0.7999999984,0.6666666606944446,4,3,1,5,24.0
047Y3ZZ,"Dilation of Lower Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,9.0
04BK0ZZ,"Excision of Right Femoral Artery, Open Approach",0.0,0.0,0.0,0,0,2,2,8.0
04C00ZZ,"Extirpation of Matter from Abdominal Aorta, Open Approach",0.4999999975,0.3333333322222222,0.39999999360000005,1,1,2,3,18.0
04C50ZZ,"Extirpation of Matter from Superior Mesenteric Artery, Open Approach",0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,8.0
04C53ZZ,"Extirpation of Matter from Superior Mesenteric Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,1,1,7.0
04CC0ZZ,"Extirpation of Matter from Right Common Iliac Artery, Open Approach",0.0,0.0,0.0,0,0,2,2,9.0
04CD0ZZ,"Extirpation of Matter from Left Common Iliac Artery, Open Approach",0.0,0.0,0.0,0,0,1,1,8.0
04CH0ZZ,"Extirpation of Matter from Right External Iliac Artery, Open Approach",0.0,0.0,0.0,0,0,3,3,12.0
04CJ0ZZ,"Extirpation of Matter from Left External Iliac Artery, Open Approach",0.3333333322222222,0.249999999375,0.28571428000000004,1,2,3,4,19.0
04CJ3ZZ,"Extirpation of Matter from Left External Iliac Artery, Percutaneous Approach",0.3999999992,0.999999995,0.5714285657142857,2,3,0,2,7.0
04CK0Z6,"Extirpation of Matter from Right Femoral Artery, Bifurcation, Open Approach",0.0,0.0,0.0,0,0,2,2,9.0
04CK0ZZ,"Extirpation of Matter from Right Femoral Artery, Open Approach",0.6666666664814814,0.7999999997333334,0.7272727220936639,24,12,6,30,105.0
04CK3ZZ,"Extirpation of Matter from Right Femoral Artery, Percutaneous Approach",0.0,0.0,0.0,0,5,7,7,25.0
04CL0Z6,"Extirpation of Matter from Left Femoral Artery, Bifurcation, Open Approach",0.0,0.0,0.0,0,0,3,3,11.0
04CL0ZZ,"Extirpation of Matter from Left Femoral Artery, Open Approach",0.6562499997949218,0.7499999997321428,0.699999994788889,21,11,7,28,108.0
04CL3ZZ,"Extirpation of Matter from Left Femoral Artery, Percutaneous Approach",0.37499999953124996,0.49999999916666665,0.4285714230612245,3,5,3,6,21.0
04CM0ZZ,"Extirpation of Matter from Right Popliteal Artery, Open Approach",0.0,0.0,0.0,0,0,2,2,10.0
04CM3ZZ,"Extirpation of Matter from Right Popliteal Artery, Percutaneous Approach",0.249999999375,0.3333333322222222,0.28571428000000004,1,3,2,3,15.0
04CN0ZZ,"Extirpation of Matter from Left Popliteal Artery, Open Approach",0.6666666655555555,0.7999999984,0.7272727209917357,4,2,1,5,23.0
04CN3ZZ,"Extirpation of Matter from Left Popliteal Artery, Percutaneous Approach",0.3636363633057851,0.9999999975,0.533333328711111,4,7,0,4,18.0
04CQ0ZZ,"Extirpation of Matter from Left Anterior Tibial Artery, Open Approach",0.0,0.0,0.0,0,3,3,3,11.0
04CY0ZZ,"Extirpation of Matter from Lower Artery, Open Approach",0.0,0.0,0.0,0,0,2,2,9.0
04HK33Z,"Insertion of Infusion Device into Right Femoral Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,3,3,15.0
04HL33Z,"Insertion of Infusion Device into Left Femoral Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,3,3,7.0
04HY32Z,"Insertion of Monitoring Device into Lower Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,5,5,17.0
04JY3ZZ,"Inspection of Lower Artery, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,8.0
04L03DZ,"Occlusion of Abdominal Aorta with Intraluminal Device, Percutaneous Approach",0.0,0.0,0.0,0,4,2,2,12.0
04L23DZ,"Occlusion of Gastric Artery with Intraluminal Device, Percutaneous Approach",0.4999999975,0.1111111109876543,0.1818181785123967,1,1,8,9,44.0
04L33DZ,"Occlusion of Hepatic Artery with Intraluminal Device, Percutaneous Approach",0.631578947036011,0.74999999953125,0.6857142803591837,12,7,4,16,78.0
04L43DZ,"Occlusion of Splenic Artery with Intraluminal Device, Percutaneous Approach",0.46666666635555554,0.9999999985714286,0.636363631446281,7,8,0,7,36.0
04L53DZ,"Occlusion of Superior Mesenteric Artery with Intraluminal Device, Percutaneous Approach",0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,8.0
04L93DZ,"Occlusion of Right Renal Artery with Intraluminal Device, Percutaneous Approach",0.3333333322222222,0.4999999975,0.39999999360000005,1,2,1,2,11.0
04LA3DZ,"Occlusion of Left Renal Artery with Intraluminal Device, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,7.0
04LB3DZ,"Occlusion of Inferior Mesenteric Artery with Intraluminal Device, Percutaneous Approach",0.0,0.0,0.0,0,1,2,2,10.0
04LE3DT,"Occlusion of Right Uterine Artery with Intraluminal Device, Percutaneous Approach",0.2857142853061225,0.33333333277777777,0.3076923022485208,2,5,4,6,29.0
04LE3DZ,"Occlusion of Right Internal Iliac Artery with Intraluminal Device, Percutaneous Approach",0.49999999875,0.33333333277777777,0.3999999944,2,2,4,6,27.0
04LF3DU,"Occlusion of Left Uterine Artery with Intraluminal Device, Percutaneous Approach",0.571428570612245,0.571428570612245,0.5714285656122451,4,3,3,7,35.0
04LF3DZ,"Occlusion of Left Internal Iliac Artery with Intraluminal Device, Percutaneous Approach",0.6666666644444444,0.33333333277777777,0.44444443901234576,2,1,4,6,26.0
04LH3DZ,"Occlusion of Right External Iliac Artery with Intraluminal Device, Percutaneous Approach",0.0,0.0,0.0,0,1,2,2,9.0
04LJ3DZ,"Occlusion of Left External Iliac Artery with Intraluminal Device, Percutaneous Approach",0.16666666638888888,0.4999999975,0.24999999562500003,1,5,1,2,11.0
04PY0DZ,"Removal of Intraluminal Device from Lower Artery, Open Approach",0.0,0.0,0.0,0,0,2,2,9.0
04PY0JZ,"Removal of Synthetic Substitute from Lower Artery, Open Approach",0.999999995,0.49999999875,0.6666666600000001,2,0,2,4,15.0
04QK0ZZ,"Repair Right Femoral Artery, Open Approach",0.4999999975,0.3333333322222222,0.39999999360000005,1,1,2,3,16.0
04QL0ZZ,"Repair Left Femoral Artery, Open Approach",0.0,0.0,0.0,0,1,4,4,18.0
04R00JZ,"Replacement of Abdominal Aorta with Synthetic Substitute, Open Approach",0.7499999981250001,0.4285714279591837,0.5454545398347109,3,1,4,7,35.0
04U00JZ,"Supplement Abdominal Aorta with Synthetic Substitute, Open Approach",0.0,0.0,0.0,0,0,2,2,8.0
04UK07Z,"Supplement Right Femoral Artery with Autologous Tissue Substitute, Open Approach",0.0,0.0,0.0,0,0,2,2,11.0
04UK0JZ,"Supplement Right Femoral Artery with Synthetic Substitute, Open Approach",0.1999999998,0.3999999992,0.2666666618666667,2,8,3,5,24.0
04UK0KZ,"Supplement Right Femoral Artery with Nonautologous Tissue Substitute, Open Approach",0.3888888886728395,0.6999999992999999,0.49999999505102044,7,11,3,10,48.0
04UL07Z,"Supplement Left Femoral Artery with Autologous Tissue Substitute, Open Approach",0.0,0.0,0.0,0,0,3,3,13.0
04UL0JZ,"Supplement Left Femoral Artery with Synthetic Substitute, Open Approach",0.0,0.0,0.0,0,0,8,8,23.0
04UL0KZ,"Supplement Left Femoral Artery with Nonautologous Tissue Substitute, Open Approach",0.24999999968749997,0.2857142853061225,0.2666666613333334,2,6,5,7,37.0
04V03D6,"Restriction of Abdominal Aorta, Bifurcation, with Intraluminal Device, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,9.0
04V03DZ,"Restriction of Abdominal Aorta with Intraluminal Device, Percutaneous Approach",0.5714285710204081,0.3999999998,0.4705882301730104,8,6,12,20,100.0
04V03E6,"Restriction of Abdominal Aorta, Bifurcation, with Branched or Fenestrated Intraluminal Device, One or Two Arteries, Percutaneous Approach",0.0,0.0,0.0,0,0,3,3,14.0
